invoice_no,customer_id,invoice_date,product_code,quantity,unit_price,is_cancelled,known_profile
INV002092,CU0274,2025-10-17,P060,1,72.46,False,Sampiyon
INV002820,CU0366,2025-10-17,P111,3,69.27,False,Sampiyon
INV002820,CU0366,2025-10-17,P092,1,74.15,False,Sampiyon
INV000837,CU0118,2025-10-18,P021,1,11.85,False,Sadik
INV000837,CU0118,2025-10-18,P052,1,311.84,False,Sadik
INV003048,CU0400,2025-10-18,P011,5,74.5,False,Sadik
INV000897,CU0127,2025-10-18,P081,1,399.75,False,Sadik
INV000967,CU0134,2025-10-18,P158,4,20.88,False,Sampiyon
INV000967,CU0134,2025-10-18,P168,2,44.56,False,Sampiyon
INV000967,CU0134,2025-10-18,P131,4,53.28,False,Sampiyon
INV002011,CU0266,2025-10-18,P156,4,125.22,False,Sadik
INV000897,CU0127,2025-10-18,P042,4,20.58,False,Sadik
INV002493,CU0321,2025-10-18,P033,2,38.66,False,Sampiyon
INV000967,CU0134,2025-10-18,P071,2,124.5,False,Sampiyon
INV003686,CU0485,2025-10-18,P147,5,28.47,False,Potansiyel
INV003686,CU0485,2025-10-18,P139,1,222.93,False,Potansiyel
INV002679,CU0348,2025-10-18,P088,3,78.13,False,Potansiyel
INV002493,CU0321,2025-10-18,P026,3,12.34,False,Sampiyon
INV002493,CU0321,2025-10-18,P032,2,24.11,False,Sampiyon
INV000920,CU0129,2025-10-18,P004,2,172.43,False,Sampiyon
INV002493,CU0321,2025-10-18,P175,4,146.45,False,Sampiyon
INV000920,CU0129,2025-10-18,P151,5,80.22,False,Sampiyon
INV002679,CU0348,2025-10-18,P152,4,20.08,False,Potansiyel
INV004238,CU0560,2025-10-19,P132,5,53.55,False,Sampiyon
INV004238,CU0560,2025-10-19,P102,1,152.37,False,Sampiyon
INV004237,CU0560,2025-10-19,P125,3,119.83,False,Sampiyon
INV003702,CU0490,2025-10-19,P028,1,109.07,False,Potansiyel
INV003702,CU0490,2025-10-19,P162,3,17.48,False,Potansiyel
INV001325,CU0181,2025-10-19,P126,2,8.6,False,Potansiyel
INV004237,CU0560,2025-10-19,P063,5,7.96,False,Sampiyon
INV001325,CU0181,2025-10-19,P104,4,16.36,False,Potansiyel
INV004237,CU0560,2025-10-19,P100,2,179.27,False,Sampiyon
INV004238,CU0560,2025-10-19,P090,3,7.97,False,Sampiyon
INV001325,CU0181,2025-10-19,P078,4,34.73,False,Potansiyel
INV004238,CU0560,2025-10-19,P037,4,40.08,False,Sampiyon
INV000515,CU0070,2025-10-19,P150,4,8.33,False,Sadik
INV001550,CU0211,2025-10-19,P178,4,10.81,False,Sadik
INV000515,CU0070,2025-10-19,P077,1,311.69,False,Sadik
CINV000515,CU0070,2025-10-19,P150,-4,8.33,True,Sadik
INV001225,CU0167,2025-10-19,P112,2,249.45,False,Sadik
INV003554,CU0469,2025-10-19,P062,5,89.46,False,Sampiyon
INV003554,CU0469,2025-10-19,P043,4,7.31,False,Sampiyon
INV001550,CU0211,2025-10-19,P172,5,6.42,False,Sadik
INV001456,CU0200,2025-10-19,P135,1,405.62,False,Sampiyon
INV001456,CU0200,2025-10-19,P087,1,347.2,False,Sampiyon
INV001412,CU0192,2025-10-19,P109,3,67.17,False,Potansiyel
INV001962,CU0261,2025-10-19,P039,2,5.34,False,Sampiyon
INV001391,CU0188,2025-10-19,P154,4,39.83,False,Sadik
INV001962,CU0261,2025-10-19,P116,5,9.13,False,Sampiyon
INV001962,CU0261,2025-10-19,P023,1,96.08,False,Sampiyon
INV001962,CU0261,2025-10-19,P031,5,63.1,False,Sampiyon
INV001391,CU0188,2025-10-19,P057,2,145.56,False,Sadik
INV001550,CU0211,2025-10-19,P080,3,87.42,False,Sadik
INV001550,CU0211,2025-10-19,P067,1,105.1,False,Sadik
INV000921,CU0129,2025-10-19,P007,2,165.18,False,Sampiyon
INV000921,CU0129,2025-10-19,P070,1,287.01,False,Sampiyon
INV003721,CU0493,2025-10-20,P150,5,25.24,False,Sadik
INV000940,CU0132,2025-10-20,P063,1,75.29,False,Sadik
INV000940,CU0132,2025-10-20,P090,3,18.29,False,Sadik
INV002740,CU0357,2025-10-20,P075,1,27.99,False,Potansiyel
INV003555,CU0469,2025-10-20,P053,4,13.13,False,Sampiyon
INV000940,CU0132,2025-10-20,P041,1,276.35,False,Sadik
INV002093,CU0274,2025-10-20,P008,4,61.29,False,Sampiyon
INV002093,CU0274,2025-10-20,P075,5,51.51,False,Sampiyon
INV000029,CU0003,2025-10-20,P133,1,71.05,False,Sampiyon
INV003880,CU0512,2025-10-20,P083,2,9.51,False,Sampiyon
INV003880,CU0512,2025-10-20,P129,1,180.79,False,Sampiyon
INV003880,CU0512,2025-10-20,P077,1,8.64,False,Sampiyon
INV003880,CU0512,2025-10-20,P151,4,70.87,False,Sampiyon
INV000476,CU0064,2025-10-20,P126,3,133.01,False,Sadik
INV000476,CU0064,2025-10-20,P135,1,44.33,False,Sadik
INV002093,CU0274,2025-10-20,P018,3,9.11,False,Sampiyon
INV004289,CU0568,2025-10-20,P169,2,167.93,False,Sadik
INV001195,CU0163,2025-10-20,P172,3,229.46,False,Sampiyon
INV003721,CU0493,2025-10-20,P131,1,237.39,False,Sadik
INV003555,CU0469,2025-10-20,P002,3,56.31,False,Sampiyon
INV003721,CU0493,2025-10-20,P054,4,23.07,False,Sadik
INV000029,CU0003,2025-10-20,P024,5,84.92,False,Sampiyon
INV003721,CU0493,2025-10-20,P103,3,19.25,False,Sadik
INV002944,CU0385,2025-10-20,P089,2,25.85,False,Sadik
INV002740,CU0357,2025-10-20,P156,2,63.49,False,Potansiyel
INV002944,CU0385,2025-10-20,P016,3,144.74,False,Sadik
INV000029,CU0003,2025-10-20,P023,3,62.27,False,Sampiyon
INV002740,CU0357,2025-10-20,P010,2,68.44,False,Potansiyel
INV004289,CU0568,2025-10-20,P021,3,57.03,False,Sadik
INV002740,CU0357,2025-10-20,P067,2,14.07,False,Potansiyel
INV003555,CU0469,2025-10-20,P157,5,113.35,False,Sampiyon
INV001538,CU0210,2025-10-21,P002,3,23.22,False,Sampiyon
INV002094,CU0274,2025-10-21,P119,5,153.16,False,Sampiyon
INV002955,CU0386,2025-10-21,P071,2,38.8,False,Sadik
INV001538,CU0210,2025-10-21,P041,1,255.22,False,Sampiyon
INV001538,CU0210,2025-10-21,P073,5,42.6,False,Sampiyon
INV001538,CU0210,2025-10-21,P157,5,59.16,False,Sampiyon
INV004331,CU0574,2025-10-21,P163,1,41.11,False,Sadik
INV002955,CU0386,2025-10-21,P083,5,43.91,False,Sadik
INV002955,CU0386,2025-10-21,P107,2,34.03,False,Sadik
INV002680,CU0348,2025-10-21,P035,5,35.19,False,Potansiyel
INV002220,CU0290,2025-10-21,P115,2,37.88,False,Sadik
INV002220,CU0290,2025-10-21,P067,2,94.91,False,Sadik
INV002220,CU0290,2025-10-21,P050,1,22.25,False,Sadik
INV002220,CU0290,2025-10-21,P073,3,30.75,False,Sadik
INV004331,CU0574,2025-10-21,P126,2,39.63,False,Sadik
INV004331,CU0574,2025-10-21,P065,2,88.15,False,Sadik
INV003030,CU0397,2025-10-22,P157,4,19.89,False,Sampiyon
INV004507,CU0597,2025-10-22,P017,3,7.62,False,Sadik
INV003385,CU0446,2025-10-22,P051,3,5.0,False,Sampiyon
INV004507,CU0597,2025-10-22,P138,4,66.93,False,Sadik
INV002248,CU0293,2025-10-22,P010,3,58.4,False,Sampiyon
INV001375,CU0185,2025-10-22,P082,3,163.25,False,Sadik
INV004507,CU0597,2025-10-22,P003,3,32.96,False,Sadik
INV002248,CU0293,2025-10-22,P162,5,62.53,False,Sampiyon
INV002248,CU0293,2025-10-22,P115,4,88.25,False,Sampiyon
INV004508,CU0597,2025-10-22,P029,1,442.56,False,Sadik
INV003385,CU0446,2025-10-22,P012,4,12.98,False,Sampiyon
INV003679,CU0484,2025-10-22,P143,3,57.91,False,Sampiyon
INV003679,CU0484,2025-10-22,P167,5,108.65,False,Sampiyon
INV003030,CU0397,2025-10-22,P088,1,236.28,False,Sampiyon
INV003495,CU0462,2025-10-22,P089,3,278.32,False,Sampiyon
INV003181,CU0420,2025-10-22,P044,2,253.76,False,Sadik
INV003385,CU0446,2025-10-22,P015,2,239.52,False,Sampiyon
INV002565,CU0327,2025-10-22,P022,1,31.85,False,Sadik
INV002565,CU0327,2025-10-22,P055,1,126.85,False,Sadik
INV002565,CU0327,2025-10-22,P075,5,23.01,False,Sadik
INV003030,CU0397,2025-10-22,P040,5,29.66,False,Sampiyon
INV003030,CU0397,2025-10-22,P148,4,7.47,False,Sampiyon
INV003385,CU0446,2025-10-22,P134,1,43.07,False,Sampiyon
INV002296,CU0298,2025-10-23,P164,3,176.53,False,Sampiyon
INV000128,CU0015,2025-10-23,P081,1,78.0,False,Sadik
INV000128,CU0015,2025-10-23,P044,1,402.09,False,Sadik
INV000049,CU0005,2025-10-23,P103,1,403.49,False,Sampiyon
INV003245,CU0428,2025-10-23,P034,1,106.35,False,Sadik
INV000049,CU0005,2025-10-23,P084,3,20.78,False,Sampiyon
INV000049,CU0005,2025-10-23,P094,4,5.55,False,Sampiyon
INV003245,CU0428,2025-10-23,P084,2,46.26,False,Sadik
INV002164,CU0282,2025-10-23,P158,5,52.11,False,Sadik
INV003245,CU0428,2025-10-23,P078,5,30.84,False,Sadik
INV002144,CU0280,2025-10-24,P148,4,74.51,False,Sadik
INV002144,CU0280,2025-10-24,P145,5,9.0,False,Sadik
INV003697,CU0489,2025-10-24,P169,1,28.11,False,Sadik
INV003697,CU0489,2025-10-24,P069,2,175.72,False,Sadik
INV003697,CU0489,2025-10-24,P177,3,29.73,False,Sadik
INV003441,CU0455,2025-10-24,P104,4,5.0,False,Sampiyon
INV003441,CU0455,2025-10-24,P148,4,44.97,False,Sampiyon
INV003441,CU0455,2025-10-24,P109,1,165.98,False,Sampiyon
INV003441,CU0455,2025-10-24,P015,3,48.74,False,Sampiyon
INV002821,CU0366,2025-10-24,P141,2,328.09,False,Sampiyon
INV002210,CU0288,2025-10-24,P085,5,9.61,False,Potansiyel
INV002821,CU0366,2025-10-24,P083,1,160.73,False,Sampiyon
CINV004085,CU0539,2025-10-24,P132,-2,37.83,True,Sampiyon
INV004538,CU0600,2025-10-24,P028,1,49.93,False,Sampiyon
INV004538,CU0600,2025-10-24,P068,3,17.85,False,Sampiyon
INV004538,CU0600,2025-10-24,P009,1,180.67,False,Sampiyon
INV004538,CU0600,2025-10-24,P136,4,84.61,False,Sampiyon
INV003963,CU0524,2025-10-24,P070,5,13.91,False,Potansiyel
INV003963,CU0524,2025-10-24,P053,1,304.79,False,Potansiyel
INV004085,CU0539,2025-10-24,P129,2,113.72,False,Sampiyon
INV004085,CU0539,2025-10-24,P073,3,123.89,False,Sampiyon
INV004085,CU0539,2025-10-24,P132,2,37.83,False,Sampiyon
INV002144,CU0280,2025-10-24,P004,1,63.98,False,Sadik
INV002821,CU0366,2025-10-24,P027,4,6.15,False,Sampiyon
INV002182,CU0284,2025-10-24,P006,3,114.2,False,Potansiyel
INV002210,CU0288,2025-10-24,P122,4,9.93,False,Potansiyel
INV002210,CU0288,2025-10-24,P131,4,20.83,False,Potansiyel
INV001589,CU0215,2025-10-25,P036,5,5.78,False,Potansiyel
INV000516,CU0070,2025-10-25,P147,4,23.86,False,Sadik
INV001589,CU0215,2025-10-25,P152,1,62.86,False,Potansiyel
CINV000118,CU0013,2025-10-25,P104,-3,31.35,True,Potansiyel
INV000516,CU0070,2025-10-25,P122,3,42.69,False,Sadik
INV003761,CU0498,2025-10-25,P055,5,101.25,False,Sampiyon
INV001589,CU0215,2025-10-25,P151,2,44.04,False,Potansiyel
INV001364,CU0184,2025-10-25,P111,3,120.45,False,Sampiyon
INV001364,CU0184,2025-10-25,P091,5,96.61,False,Sampiyon
INV000030,CU0003,2025-10-25,P024,2,410.51,False,Sampiyon
INV002456,CU0317,2025-10-25,P036,5,24.9,False,Sampiyon
INV002456,CU0317,2025-10-25,P150,5,35.39,False,Sampiyon
INV002456,CU0317,2025-10-25,P099,3,31.93,False,Sampiyon
INV002456,CU0317,2025-10-25,P150,2,212.17,False,Sampiyon
INV000516,CU0070,2025-10-25,P173,2,62.06,False,Sadik
INV000118,CU0013,2025-10-25,P108,1,186.4,False,Potansiyel
INV000118,CU0013,2025-10-25,P074,2,37.41,False,Potansiyel
INV000118,CU0013,2025-10-25,P104,3,31.35,False,Potansiyel
INV001589,CU0215,2025-10-25,P173,5,18.34,False,Potansiyel
INV003761,CU0498,2025-10-25,P170,5,67.93,False,Sampiyon
INV001607,CU0218,2025-10-26,P072,2,232.34,False,Sadik
INV002533,CU0324,2025-10-26,P140,3,169.65,False,Sampiyon
INV000083,CU0007,2025-10-26,P177,1,100.85,False,Sadik
INV000083,CU0007,2025-10-26,P052,1,215.86,False,Sadik
INV002533,CU0324,2025-10-26,P031,4,43.68,False,Sampiyon
INV001816,CU0245,2025-10-26,P132,4,80.24,False,Sampiyon
INV000083,CU0007,2025-10-26,P132,5,11.54,False,Sadik
INV000838,CU0118,2025-10-26,P150,4,42.87,False,Sadik
INV001633,CU0221,2025-10-26,P144,4,15.08,False,Potansiyel
INV001633,CU0221,2025-10-26,P166,3,56.28,False,Potansiyel
INV001633,CU0221,2025-10-26,P010,2,16.92,False,Potansiyel
INV001633,CU0221,2025-10-26,P022,4,5.0,False,Potansiyel
INV001654,CU0223,2025-10-26,P074,1,158.64,False,Sampiyon
INV001654,CU0223,2025-10-26,P051,2,276.49,False,Sampiyon
INV004290,CU0568,2025-10-26,P142,4,35.59,False,Sadik
INV001816,CU0245,2025-10-26,P144,1,252.18,False,Sampiyon
INV004290,CU0568,2025-10-26,P139,4,24.34,False,Sadik
INV004290,CU0568,2025-10-26,P031,5,5.0,False,Sadik
INV001716,CU0230,2025-10-26,P069,3,155.51,False,Sadik
INV000887,CU0125,2025-10-26,P152,2,102.65,False,Potansiyel
INV004342,CU0575,2025-10-26,P138,2,420.11,False,Sampiyon
INV000887,CU0125,2025-10-26,P003,1,100.95,False,Potansiyel
INV001816,CU0245,2025-10-26,P160,5,9.25,False,Sampiyon
INV003556,CU0469,2025-10-26,P072,2,261.12,False,Sampiyon
INV001816,CU0245,2025-10-26,P132,4,40.48,False,Sampiyon
INV004290,CU0568,2025-10-26,P120,5,5.62,False,Sadik
INV003556,CU0469,2025-10-26,P010,4,6.72,False,Sampiyon
INV000838,CU0118,2025-10-26,P049,2,127.62,False,Sadik
INV000050,CU0005,2025-10-26,P131,4,6.57,False,Sampiyon
INV000031,CU0003,2025-10-26,P166,5,75.05,False,Sampiyon
INV000031,CU0003,2025-10-26,P005,3,113.3,False,Sampiyon
CINV001716,CU0230,2025-10-26,P069,-3,155.51,True,Sadik
INV002165,CU0282,2025-10-26,P038,2,46.05,False,Sadik
INV002165,CU0282,2025-10-26,P042,4,8.42,False,Sadik
INV002165,CU0282,2025-10-26,P126,4,43.48,False,Sadik
INV000050,CU0005,2025-10-26,P141,4,54.01,False,Sampiyon
INV000050,CU0005,2025-10-26,P130,1,359.69,False,Sampiyon
INV003556,CU0469,2025-10-26,P147,2,39.53,False,Sampiyon
INV000050,CU0005,2025-10-26,P088,1,153.57,False,Sampiyon
INV000978,CU0135,2025-10-27,P095,2,18.51,False,Sadik
INV001717,CU0230,2025-10-27,P105,2,106.92,False,Sadik
INV004378,CU0578,2025-10-27,P054,4,170.77,False,Sampiyon
INV004378,CU0578,2025-10-27,P096,2,62.62,False,Sampiyon
INV004364,CU0577,2025-10-27,P081,3,146.11,False,Sadik
INV003031,CU0397,2025-10-27,P179,4,34.28,False,Sampiyon
INV000816,CU0113,2025-10-27,P062,2,71.4,False,Sampiyon
INV000816,CU0113,2025-10-27,P136,4,81.48,False,Sampiyon
INV003182,CU0420,2025-10-27,P139,5,75.1,False,Sadik
INV003031,CU0397,2025-10-27,P111,5,23.53,False,Sampiyon
INV000051,CU0005,2025-10-27,P161,4,179.37,False,Sampiyon
INV001319,CU0179,2025-10-27,P127,3,259.3,False,Sampiyon
INV001264,CU0172,2025-10-27,P079,2,192.11,False,Sampiyon
INV001264,CU0172,2025-10-27,P131,1,425.79,False,Sampiyon
INV001717,CU0230,2025-10-27,P138,3,100.66,False,Sadik
INV003031,CU0397,2025-10-27,P101,2,165.15,False,Sampiyon
INV003231,CU0427,2025-10-27,P013,1,170.88,False,Sadik
INV003231,CU0427,2025-10-27,P147,2,125.84,False,Sadik
INV003231,CU0427,2025-10-27,P001,1,9.03,False,Sadik
INV001084,CU0149,2025-10-27,P016,2,8.42,False,Sampiyon
INV000991,CU0137,2025-10-27,P100,2,45.3,False,Potansiyel
INV000991,CU0137,2025-10-27,P042,2,5.0,False,Potansiyel
INV001084,CU0149,2025-10-27,P008,1,347.46,False,Sampiyon
INV000978,CU0135,2025-10-27,P118,3,96.91,False,Sadik
INV000991,CU0137,2025-10-27,P139,3,36.69,False,Potansiyel
INV000991,CU0137,2025-10-27,P031,1,145.26,False,Potansiyel
INV003610,CU0475,2025-10-27,P030,4,136.01,False,Sampiyon
INV000051,CU0005,2025-10-27,P137,5,8.45,False,Sampiyon
INV001084,CU0149,2025-10-27,P175,4,14.11,False,Sampiyon
INV003610,CU0475,2025-10-27,P033,2,9.45,False,Sampiyon
INV001084,CU0149,2025-10-27,P131,1,57.24,False,Sampiyon
INV001305,CU0178,2025-10-28,P113,1,23.24,False,Sadik
INV001305,CU0178,2025-10-28,P019,1,323.11,False,Sadik
INV002783,CU0362,2025-10-28,P021,2,25.71,False,Sampiyon
INV002194,CU0285,2025-10-28,P026,5,109.66,False,Sampiyon
INV002783,CU0362,2025-10-28,P014,1,17.01,False,Sampiyon
INV001817,CU0245,2025-10-28,P109,1,570.94,False,Sampiyon
INV002050,CU0269,2025-10-28,P038,5,14.0,False,Sampiyon
INV002050,CU0269,2025-10-28,P066,4,29.5,False,Sampiyon
INV002050,CU0269,2025-10-28,P178,5,89.25,False,Sampiyon
INV002783,CU0362,2025-10-28,P047,3,51.33,False,Sampiyon
INV002783,CU0362,2025-10-28,P174,4,82.42,False,Sampiyon
INV001305,CU0178,2025-10-28,P027,4,12.54,False,Sadik
INV001817,CU0245,2025-10-28,P073,2,50.8,False,Sampiyon
INV004142,CU0544,2025-10-29,P146,5,24.59,False,Sadik
INV004392,CU0580,2025-10-29,P009,1,372.36,False,Sadik
INV004392,CU0580,2025-10-29,P165,4,8.75,False,Sadik
INV000104,CU0009,2025-10-29,P017,4,9.18,False,Sampiyon
INV000104,CU0009,2025-10-29,P167,1,22.55,False,Sampiyon
INV000104,CU0009,2025-10-29,P147,1,171.66,False,Sampiyon
INV004142,CU0544,2025-10-29,P036,5,26.14,False,Sadik
INV004142,CU0544,2025-10-29,P067,2,85.11,False,Sadik
INV003848,CU0508,2025-10-29,P175,1,139.59,False,Sampiyon
INV001467,CU0201,2025-10-29,P070,4,16.91,False,Sadik
INV000104,CU0009,2025-10-29,P028,1,403.37,False,Sampiyon
INV001467,CU0201,2025-10-29,P174,1,49.81,False,Sadik
INV003848,CU0508,2025-10-29,P154,5,114.85,False,Sampiyon
INV002534,CU0324,2025-10-29,P146,2,192.73,False,Sampiyon
INV002534,CU0324,2025-10-29,P034,1,68.33,False,Sampiyon
INV002547,CU0325,2025-10-29,P073,3,123.83,False,Sadik
INV001467,CU0201,2025-10-29,P109,5,20.01,False,Sadik
INV001376,CU0185,2025-10-29,P071,1,408.79,False,Sadik
INV004142,CU0544,2025-10-29,P067,2,20.86,False,Sadik
INV001467,CU0201,2025-10-29,P059,4,22.25,False,Sadik
INV003680,CU0484,2025-10-30,P066,5,41.13,False,Sampiyon
INV000052,CU0005,2025-10-30,P023,2,12.09,False,Sampiyon
INV000052,CU0005,2025-10-30,P133,3,9.22,False,Sampiyon
INV000692,CU0094,2025-10-30,P093,3,14.77,False,Sadik
INV000692,CU0094,2025-10-30,P131,4,95.2,False,Sadik
INV003680,CU0484,2025-10-30,P005,4,146.26,False,Sampiyon
INV003386,CU0446,2025-10-30,P015,1,775.86,False,Sampiyon
INV003539,CU0468,2025-10-30,P020,4,23.66,False,Sadik
INV000052,CU0005,2025-10-30,P032,4,104.3,False,Sampiyon
INV000052,CU0005,2025-10-30,P100,2,44.58,False,Sampiyon
INV001196,CU0163,2025-10-30,P015,4,14.44,False,Sampiyon
INV000898,CU0127,2025-10-30,P108,1,351.71,False,Sadik
INV001196,CU0163,2025-10-30,P077,4,123.28,False,Sampiyon
INV003539,CU0468,2025-10-30,P103,2,115.54,False,Sadik
INV001468,CU0201,2025-10-31,P053,1,474.06,False,Sadik
INV000587,CU0081,2025-10-31,P003,1,298.96,False,Sadik
INV002956,CU0386,2025-10-31,P001,5,58.73,False,Sadik
INV002956,CU0386,2025-10-31,P082,3,7.14,False,Sadik
INV001365,CU0184,2025-10-31,P064,2,89.27,False,Sampiyon
INV001365,CU0184,2025-10-31,P056,1,195.95,False,Sampiyon
INV001709,CU0229,2025-10-31,P176,1,72.27,False,Sadik
INV003930,CU0518,2025-10-31,P040,2,192.7,False,Sampiyon
INV001365,CU0184,2025-10-31,P080,5,25.16,False,Sampiyon
INV001865,CU0252,2025-10-31,P043,1,187.36,False,Sadik
INV001865,CU0252,2025-10-31,P123,1,18.21,False,Sadik
INV001865,CU0252,2025-10-31,P134,4,30.03,False,Sadik
INV001365,CU0184,2025-10-31,P026,3,28.5,False,Sampiyon
INV003930,CU0518,2025-10-31,P165,5,58.5,False,Sampiyon
INV003387,CU0446,2025-10-31,P066,2,131.51,False,Sampiyon
INV000693,CU0094,2025-10-31,P009,1,261.94,False,Sadik
INV001265,CU0172,2025-10-31,P157,2,47.29,False,Sampiyon
INV001265,CU0172,2025-10-31,P163,3,206.79,False,Sampiyon
INV001265,CU0172,2025-10-31,P153,4,18.78,False,Sampiyon
INV003387,CU0446,2025-10-31,P098,5,80.7,False,Sampiyon
INV003471,CU0458,2025-10-31,P157,5,6.88,False,Potansiyel
INV003471,CU0458,2025-10-31,P057,3,36.78,False,Potansiyel
INV003471,CU0458,2025-10-31,P035,1,104.87,False,Potansiyel
INV003471,CU0458,2025-10-31,P060,5,16.59,False,Potansiyel
INV000053,CU0005,2025-10-31,P177,4,134.73,False,Sampiyon
INV001709,CU0229,2025-10-31,P050,2,83.4,False,Sadik
INV001709,CU0229,2025-10-31,P084,1,85.77,False,Sadik
INV000053,CU0005,2025-10-31,P171,5,32.93,False,Sampiyon
INV000053,CU0005,2025-10-31,P129,1,120.87,False,Sampiyon
INV001943,CU0260,2025-11-01,P170,3,91.39,False,Sampiyon
INV001943,CU0260,2025-11-01,P144,5,42.88,False,Sampiyon
INV001943,CU0260,2025-11-01,P040,2,84.5,False,Sampiyon
INV001943,CU0260,2025-11-01,P143,4,43.84,False,Sampiyon
INV004257,CU0563,2025-11-01,P175,1,132.13,False,Sampiyon
INV003526,CU0465,2025-11-01,P099,3,116.82,False,Sampiyon
INV001828,CU0247,2025-11-01,P170,1,192.27,False,Sadik
INV001828,CU0247,2025-11-01,P023,5,56.96,False,Sadik
INV004257,CU0563,2025-11-01,P110,3,30.08,False,Sampiyon
INV003786,CU0502,2025-11-01,P115,3,28.01,False,Sadik
INV003786,CU0502,2025-11-01,P055,5,5.81,False,Sadik
INV003786,CU0502,2025-11-01,P123,3,113.93,False,Sadik
INV004257,CU0563,2025-11-01,P046,5,62.18,False,Sampiyon
INV003526,CU0465,2025-11-01,P024,5,47.15,False,Sampiyon
INV004257,CU0563,2025-11-01,P081,3,46.07,False,Sampiyon
INV001539,CU0210,2025-11-02,P116,2,215.15,False,Sampiyon
INV001539,CU0210,2025-11-02,P146,4,8.42,False,Sampiyon
INV002548,CU0325,2025-11-02,P160,3,44.04,False,Sadik
INV001539,CU0210,2025-11-02,P034,1,113.48,False,Sampiyon
INV002270,CU0296,2025-11-02,P029,2,135.05,False,Sampiyon
INV002270,CU0296,2025-11-02,P145,4,67.05,False,Sampiyon
INV003183,CU0420,2025-11-02,P158,2,5.0,False,Sadik
INV003183,CU0420,2025-11-02,P048,1,100.08,False,Sadik
INV003183,CU0420,2025-11-02,P012,5,34.12,False,Sadik
INV003144,CU0415,2025-11-02,P124,4,71.45,False,Sampiyon
INV003144,CU0415,2025-11-02,P135,5,54.25,False,Sampiyon
INV001930,CU0259,2025-11-02,P094,4,79.5,False,Sadik
INV002548,CU0325,2025-11-02,P107,3,54.72,False,Sadik
INV000334,CU0045,2025-11-02,P167,5,79.44,False,Sadik
INV002548,CU0325,2025-11-02,P090,3,8.39,False,Sadik
INV001539,CU0210,2025-11-02,P001,3,35.67,False,Sampiyon
INV003002,CU0394,2025-11-02,P087,3,111.88,False,Potansiyel
INV002548,CU0325,2025-11-02,P029,3,48.75,False,Sadik
INV003049,CU0400,2025-11-03,P076,1,5.0,False,Sadik
INV000839,CU0118,2025-11-03,P110,2,17.54,False,Sadik
INV000839,CU0118,2025-11-03,P117,4,5.0,False,Sadik
INV004445,CU0587,2025-11-03,P063,2,213.22,False,Sadik
CINV000953,CU0133,2025-11-03,P139,-4,172.26,True,Sampiyon
INV002995,CU0393,2025-11-03,P061,4,28.92,False,Sampiyon
INV002995,CU0393,2025-11-03,P053,4,48.64,False,Sampiyon
INV000953,CU0133,2025-11-03,P139,4,172.26,False,Sampiyon
INV002995,CU0393,2025-11-03,P033,3,46.02,False,Sampiyon
INV003049,CU0400,2025-11-03,P019,1,106.82,False,Sadik
INV003049,CU0400,2025-11-03,P035,1,5.0,False,Sadik
INV003049,CU0400,2025-11-03,P109,4,52.58,False,Sadik
INV000839,CU0118,2025-11-03,P018,4,33.74,False,Sadik
INV002995,CU0393,2025-11-03,P069,4,12.3,False,Sampiyon
INV000839,CU0118,2025-11-03,P115,3,44.78,False,Sadik
INV002249,CU0293,2025-11-03,P170,1,261.82,False,Sampiyon
INV002589,CU0329,2025-11-03,P067,5,107.81,False,Sampiyon
INV004379,CU0578,2025-11-03,P098,2,112.89,False,Sampiyon
INV004379,CU0578,2025-11-03,P071,2,181.8,False,Sampiyon
INV004291,CU0568,2025-11-03,P140,4,87.79,False,Sadik
INV004291,CU0568,2025-11-03,P066,5,32.49,False,Sadik
INV000343,CU0046,2025-11-03,P172,5,45.31,False,Sampiyon
INV000343,CU0046,2025-11-03,P072,1,145.71,False,Sampiyon
INV000343,CU0046,2025-11-03,P010,1,37.94,False,Sampiyon
INV001608,CU0218,2025-11-03,P017,4,60.21,False,Sadik
INV001608,CU0218,2025-11-03,P045,5,35.04,False,Sadik
INV000343,CU0046,2025-11-03,P166,5,38.63,False,Sampiyon
INV000723,CU0098,2025-11-03,P020,2,342.82,False,Sampiyon
INV000723,CU0098,2025-11-03,P079,4,12.34,False,Sampiyon
INV002249,CU0293,2025-11-03,P053,4,26.09,False,Sampiyon
INV001608,CU0218,2025-11-03,P023,1,24.82,False,Sadik
INV002249,CU0293,2025-11-03,P040,1,372.32,False,Sampiyon
INV002566,CU0327,2025-11-04,P025,5,20.42,False,Sadik
INV003681,CU0484,2025-11-04,P111,3,179.3,False,Sampiyon
INV003681,CU0484,2025-11-04,P139,5,24.39,False,Sampiyon
INV002566,CU0327,2025-11-04,P022,1,273.42,False,Sadik
INV003125,CU0414,2025-11-04,P022,1,8.64,False,Sampiyon
INV001197,CU0163,2025-11-04,P134,3,153.34,False,Sampiyon
INV001197,CU0163,2025-11-04,P060,1,317.5,False,Sampiyon
INV003681,CU0484,2025-11-04,P089,1,92.38,False,Sampiyon
INV003125,CU0414,2025-11-04,P047,2,365.63,False,Sampiyon
INV003681,CU0484,2025-11-04,P092,1,54.22,False,Sampiyon
INV000105,CU0009,2025-11-04,P102,1,698.06,False,Sampiyon
INV000016,CU0002,2025-11-04,P119,4,120.68,False,Sadik
INV000899,CU0127,2025-11-05,P161,4,22.09,False,Sadik
