age,monthly_income,monthly_transactions,average_basket,engagement_score,channel,region,membership
43.188,29759.675,13,534.43,68.943,Mobile,Marmara,Silver
54.191,39385.459,7,447.388,73.094,Mobile,Akdeniz,Silver
32.566,29342.046,8,323.835,65.071,Mobile,Ege,Gold
47.201,58568.671,12,582.303,62.134,Web,Ege,Standard
62.384,58308.868,11,642.217,63.391,Mobile,Akdeniz,Standard
47.789,18334.116,9,339.286,56.017,Store,Marmara,Silver
47.065,61135.198,9,657.535,67.69,Mobile,Akdeniz,Standard
42.242,45980.13,9,512.431,68.363,Store,Ege,Standard
48.643,24425.671,14,429.902,76.589,Mobile,Akdeniz,Silver
74.38,30785.83,12,411.926,62.918,Store,Ic_Anadolu,Silver
32.355,19762.929,6,279.823,65.573,Web,Ic_Anadolu,Standard
32.891,33663.851,11,476.949,84.381,Mobile,Ic_Anadolu,Silver
43.967,24541.361,10,388.404,67.355,Web,Marmara,Standard
29.422,27569.086,11,324.116,55.376,Web,Marmara,Standard
31.374,29102.705,17,320.202,54.837,Web,Akdeniz,Standard
29.556,26070.45,17,279.754,69.126,Store,Marmara,Standard
40.405,43940.742,9,426.493,61.117,Mobile,Marmara,Silver
18.0,17434.527,9,452.665,67.185,Store,Ege,Silver
32.526,45724.054,10,422.996,81.378,Mobile,Marmara,Silver
27.374,35982.547,12,478.09,75.654,Mobile,Marmara,Silver
35.428,27947.044,5,369.464,72.66,Mobile,Ege,Standard
44.98,20827.12,8,447.354,46.177,Mobile,Ic_Anadolu,Gold
44.933,12165.922,14,246.086,68.796,Web,Akdeniz,Standard
40.951,56780.104,9,707.543,66.411,Mobile,Marmara,Standard
45.916,18998.005,7,345.011,49.786,Mobile,Ege,Silver
36.545,42312.318,8,283.588,56.158,Mobile,Marmara,Gold
38.956,23336.092,10,273.021,62.262,Mobile,Akdeniz,Standard
31.469,37819.64,12,416.189,67.586,Mobile,Ic_Anadolu,Standard
41.472,19402.365,6,298.162,38.142,Mobile,Marmara,Gold
36.098,40611.556,8,402.343,71.546,Mobile,Marmara,Standard
21.456,21186.258,8,537.479,58.528,Mobile,Ege,Standard
40.065,45381.818,8,518.76,76.021,Mobile,Marmara,Standard
64.527,39372.49,10,540.887,54.686,Mobile,Marmara,Standard
22.571,10712.003,10,285.765,58.624,Mobile,Marmara,Standard
40.515,22537.633,12,402.807,45.791,Mobile,Marmara,Standard
20.107,94001.072,11,727.274,86.621,Mobile,Ic_Anadolu,Standard
56.949,46059.163,13,429.493,52.109,Mobile,Ege,Standard
60.365,59960.367,9,606.538,69.344,Web,Ic_Anadolu,Standard
51.646,27884.588,13,383.632,83.289,Mobile,Akdeniz,Gold
56.132,20801.358,8,433.005,64.572,Mobile,Ic_Anadolu,Silver
37.826,20442.409,8,367.896,58.94,Mobile,Ege,Standard
32.157,29456.169,7,390.989,72.752,Web,Ege,Gold
24.836,25916.957,3,451.036,50.004,Web,Ic_Anadolu,Standard
39.142,36202.23,7,311.964,50.864,Store,Ic_Anadolu,Silver
49.648,21323.706,10,269.934,60.357,Web,Marmara,Standard
44.634,40503.106,9,589.36,64.148,Mobile,Marmara,Silver
37.204,18918.274,11,441.092,57.549,Mobile,Ic_Anadolu,Gold
58.355,23457.011,13,299.844,60.42,Store,Akdeniz,Silver
25.645,39981.262,7,467.526,60.356,Mobile,Marmara,Standard
30.617,55091.62,11,442.277,58.328,Mobile,Ege,Standard
50.096,54735.432,8,566.441,50.537,Store,Akdeniz,Silver
18.802,37049.55,10,490.92,54.347,Mobile,Marmara,Silver
25.621,42572.312,8,512.295,58.6,Web,Akdeniz,Gold
38.282,19477.023,9,428.512,75.73,Mobile,Marmara,Gold
46.416,47395.53,12,474.427,82.565,Mobile,Ic_Anadolu,Standard
46.484,41859.78,10,282.686,53.68,Mobile,Marmara,Standard
52.854,30485.261,11,394.646,52.813,Mobile,Akdeniz,Silver
45.597,48862.909,13,557.696,53.907,Web,Marmara,Silver
29.344,38099.151,13,364.986,58.068,Web,Akdeniz,Silver
35.32,34453.206,9,491.401,53.658,Mobile,Marmara,Silver
34.674,31607.886,11,630.194,60.494,Store,Akdeniz,Standard
48.69,32626.41,4,362.599,51.662,Mobile,Ic_Anadolu,Silver
47.467,37515.614,11,523.529,73.134,Web,Marmara,Standard
34.85,14915.647,13,505.029,57.362,Mobile,Akdeniz,Silver
21.298,43341.669,14,466.37,53.486,Web,Ic_Anadolu,Silver
41.755,54895.079,8,419.653,48.53,Mobile,Marmara,Silver
23.167,21172.531,14,300.109,58.209,Mobile,Ege,Silver
27.903,22043.799,9,564.175,61.168,Store,Akdeniz,Silver
41.402,33127.588,8,393.432,54.173,Web,Ege,Standard
42.435,58024.786,9,575.952,60.484,Mobile,Marmara,Standard
31.319,32720.145,12,513.421,66.936,Web,Ic_Anadolu,Standard
39.805,27790.457,5,299.22,58.075,Mobile,Ege,Gold
43.367,24290.579,11,456.662,57.295,Web,Marmara,Standard
58.878,87631.253,11,658.199,79.732,Web,Ic_Anadolu,Standard
47.78,57045.522,9,427.683,52.385,Web,Akdeniz,Standard
31.517,28990.084,8,552.391,63.218,Web,Marmara,Standard
34.59,80188.264,10,627.541,77.19,Store,Ege,Standard
43.008,38367.078,10,436.953,64.509,Web,Marmara,Silver
48.64,19003.571,15,501.639,57.45,Store,Ic_Anadolu,Silver
39.423,23522.113,7,571.644,67.495,Store,Ege,Silver
38.418,33937.835,11,534.396,75.859,Web,Ege,Silver
55.368,17773.602,7,213.311,66.106,Mobile,Ic_Anadolu,Standard
39.99,20337.532,8,316.268,45.961,Web,Ege,Standard
18.0,31791.283,11,538.758,66.658,Web,Akdeniz,Gold
69.878,39152.692,9,515.302,58.293,Mobile,Ic_Anadolu,Standard
35.939,30255.913,12,372.566,62.882,Web,Marmara,Standard
34.454,57481.257,10,621.697,49.225,Mobile,Marmara,Standard
43.592,28167.132,10,456.958,53.509,Web,Ege,Standard
40.895,31239.816,13,408.631,78.595,Mobile,Marmara,Standard
48.803,32182.733,7,300.84,80.22,Mobile,Ege,Standard
40.681,23015.737,7,315.161,44.336,Mobile,Marmara,Silver
46.989,39386.254,11,369.952,61.469,Web,Ic_Anadolu,Standard
31.171,30409.279,12,354.805,79.308,Mobile,Marmara,Silver
18.0,50232.897,11,748.752,79.873,Web,Marmara,Gold
43.82,19903.242,8,463.254,44.879,Store,Marmara,Standard
28.163,28710.449,11,290.465,96.254,Mobile,Ic_Anadolu,Gold
22.375,18177.496,8,495.511,49.392,Mobile,Ege,Standard
41.351,20663.126,17,436.516,74.714,Mobile,Ic_Anadolu,Standard
41.066,29044.607,11,429.795,61.285,Mobile,Ege,Silver
44.999,24460.828,9,418.02,43.805,Mobile,Ege,Silver
51.328,50004.405,8,553.008,74.916,Mobile,Marmara,Silver
37.619,56306.636,9,491.088,70.821,Mobile,Ic_Anadolu,Silver
21.916,25812.685,10,275.464,62.328,Mobile,Ege,Standard
48.206,32115.108,16,452.449,76.573,Store,Marmara,Standard
46.385,35136.827,10,435.862,65.626,Mobile,Ic_Anadolu,Silver
27.911,35726.144,7,380.442,56.851,Mobile,Akdeniz,Standard
60.398,30167.068,9,332.379,70.678,Mobile,Ege,Standard
30.72,62748.758,9,509.857,55.588,Mobile,Marmara,Standard
50.779,29185.978,10,579.372,73.158,Web,Ege,Silver
47.397,43163.979,10,450.95,78.544,Mobile,Marmara,Silver
28.623,26913.101,10,299.513,54.083,Web,Marmara,Silver
34.388,38730.929,13,370.519,66.987,Mobile,Marmara,Silver
46.408,49169.611,14,500.226,68.116,Mobile,Akdeniz,Silver
51.223,31908.603,9,388.892,56.735,Mobile,Marmara,Silver
32.013,54216.261,7,417.405,64.441,Mobile,Marmara,Standard
32.599,30961.604,10,403.989,48.207,Mobile,Marmara,Standard
25.667,36936.948,8,448.104,59.267,Mobile,Marmara,Gold
53.875,35851.045,14,369.62,84.456,Mobile,Marmara,Standard
49.539,51670.467,13,581.816,62.113,Mobile,Akdeniz,Standard
38.45,23212.826,13,463.343,79.106,Web,Ic_Anadolu,Standard
25.563,25188.018,6,442.028,56.76,Mobile,Marmara,Standard
37.828,24455.793,15,505.397,66.409,Mobile,Ege,Standard
39.657,25931.914,11,343.579,59.972,Mobile,Akdeniz,Silver
44.967,25557.099,11,566.69,89.59,Mobile,Ic_Anadolu,Standard
19.791,21558.765,10,462.948,72.665,Mobile,Marmara,Silver
47.501,29779.833,10,415.825,52.44,Web,Ege,Standard
36.642,46645.98,9,474.154,74.003,Mobile,Akdeniz,Silver
50.483,38217.433,13,593.715,66.003,Web,Marmara,Silver
45.822,69142.015,4,765.513,80.594,Web,Akdeniz,Silver
28.455,25454.476,11,367.604,69.752,Mobile,Marmara,Silver
39.698,20561.028,11,320.34,71.782,Store,Akdeniz,Standard
34.333,24218.855,6,376.229,56.707,Mobile,Ic_Anadolu,Standard
41.75,26892.731,8,462.305,68.36,Web,Akdeniz,Silver
30.645,31749.5,5,406.397,63.937,Mobile,Akdeniz,Silver
34.621,35038.9,8,302.719,64.865,Mobile,Marmara,Silver
34.333,26083.69,13,371.248,68.473,Mobile,Ic_Anadolu,Gold
19.874,81896.944,14,481.235,80.748,Mobile,Ege,Silver
44.725,56189.469,11,389.735,63.522,Web,Ege,Standard
60.339,31496.688,15,477.224,78.017,Mobile,Marmara,Standard
35.083,24464.746,15,295.459,69.791,Mobile,Ege,Silver
44.406,27697.276,9,589.838,66.374,Mobile,Ic_Anadolu,Gold
35.262,47633.097,9,573.633,71.046,Web,Ege,Silver
18.0,38345.958,10,563.237,68.181,Mobile,Akdeniz,Standard
28.996,22918.157,12,258.224,47.642,Mobile,Ege,Standard
57.449,26391.384,12,329.866,65.714,Web,Ege,Silver
63.89,23023.897,13,456.863,70.43,Mobile,Marmara,Standard
39.678,41675.997,10,496.31,81.265,Web,Ege,Silver
30.549,63169.025,9,382.579,59.556,Mobile,Marmara,Standard
48.511,55937.361,8,339.851,41.886,Mobile,Ic_Anadolu,Standard
29.472,28401.718,11,248.488,59.243,Mobile,Marmara,Gold
42.903,38568.95,8,469.078,54.144,Web,Ege,Standard
39.89,23901.286,11,396.124,48.795,Web,Ege,Standard
31.23,39978.289,13,609.255,53.756,Mobile,Marmara,Standard
46.31,43088.484,9,521.719,66.268,Web,Ege,Standard
39.085,15060.373,8,454.494,67.445,Web,Ic_Anadolu,Standard
58.958,29737.257,8,449.049,64.444,Store,Ic_Anadolu,Standard
52.186,27298.461,11,506.749,86.344,Mobile,Ege,Silver
40.646,25062.016,6,303.287,72.024,Store,Akdeniz,Standard
25.568,24715.135,10,380.875,62.995,Mobile,Ege,Silver
28.963,79617.117,7,619.62,60.476,Mobile,Akdeniz,Silver
51.42,36338.619,8,433.626,62.883,Store,Ege,Standard
48.593,28302.684,7,371.726,61.636,Web,Ege,Standard
27.37,25627.462,14,473.886,66.356,Web,Ic_Anadolu,Standard
40.358,28782.947,6,462.962,65.236,Mobile,Marmara,Silver
31.309,24666.564,12,270.036,61.038,Mobile,Ic_Anadolu,Standard
27.237,34602.225,10,378.436,89.668,Store,Ege,Silver
20.957,21105.74,8,409.093,65.488,Mobile,Marmara,Standard
38.25,28388.408,5,365.083,66.058,Web,Akdeniz,Standard
39.189,44142.739,8,534.215,58.266,Mobile,Marmara,Standard
35.386,46642.151,14,590.09,66.877,Mobile,Ege,Silver
25.989,15673.334,13,436.718,60.3,Mobile,Marmara,Silver
42.862,43718.255,11,595.613,61.571,Mobile,Marmara,Standard
33.458,26144.525,13,313.073,66.827,Web,Marmara,Silver
47.293,52430.129,9,605.385,59.269,Mobile,Marmara,Standard
42.137,22642.117,17,410.038,63.303,Web,Marmara,Silver
34.766,30121.757,8,569.977,63.77,Mobile,Marmara,Silver
49.702,35546.739,17,360.138,52.855,Mobile,Akdeniz,Standard
31.53,46948.903,9,630.2,63.414,Web,Ic_Anadolu,Standard
32.087,47354.258,9,508.866,51.482,Web,Ege,Standard
40.372,25325.661,9,273.012,34.888,Mobile,Ic_Anadolu,Standard
47.866,25390.423,11,239.899,80.289,Mobile,Ic_Anadolu,Standard
37.716,51794.441,13,510.82,46.665,Mobile,Marmara,Silver
41.029,27085.115,14,441.872,53.078,Mobile,Marmara,Gold
42.722,66548.255,11,605.375,82.863,Mobile,Ic_Anadolu,Standard
36.221,43688.666,5,484.25,52.601,Mobile,Akdeniz,Standard
42.597,22498.342,8,381.643,61.265,Mobile,Ege,Silver
42.197,48182.708,9,631.8,48.374,Mobile,Marmara,Silver
21.361,38488.657,11,489.161,80.269,Store,Ege,Gold
54.097,32522.141,6,327.336,55.556,Web,Ege,Gold
55.725,29631.36,17,508.174,65.286,Mobile,Akdeniz,Silver
41.468,46073.694,6,550.313,74.012,Web,Akdeniz,Standard
51.196,25064.93,9,429.763,53.581,Web,Marmara,Standard
41.388,25712.804,9,511.623,69.572,Web,Ege,Standard
48.579,27096.464,14,525.675,80.434,Web,Marmara,Standard
50.884,28323.228,11,491.018,55.666,Web,Ege,Silver
35.391,36989.513,6,344.674,61.438,Store,Akdeniz,Silver
45.084,38431.568,17,454.272,71.265,Mobile,Marmara,Standard
55.143,45724.099,7,514.133,77.527,Web,Ege,Gold
51.956,76300.074,7,655.101,75.764,Mobile,Ic_Anadolu,Silver
56.857,44858.173,10,381.657,53.639,Mobile,Marmara,Silver
56.043,29041.757,5,557.594,76.299,Web,Marmara,Silver
46.685,37100.326,13,510.008,74.397,Store,Ic_Anadolu,Standard
29.857,34234.137,8,317.199,59.53,Mobile,Akdeniz,Silver
46.9,21240.371,11,417.576,81.141,Mobile,Akdeniz,Standard
50.281,38985.38,9,393.153,77.111,Mobile,Akdeniz,Silver
49.62,22064.803,12,444.043,65.101,Web,Marmara,Standard
33.789,37228.567,11,468.553,62.273,Web,Marmara,Silver
48.472,30809.177,9,346.865,46.468,Web,Ic_Anadolu,Standard
34.16,19204.439,9,421.332,49.895,Store,Ic_Anadolu,Silver
48.224,45883.257,18,324.966,63.313,Mobile,Ege,Silver
61.416,42056.21,9,394.13,70.034,Mobile,Akdeniz,Standard
29.765,51808.813,10,477.148,64.892,Mobile,Akdeniz,Standard
35.792,25419.716,13,428.946,81.75,Web,Ic_Anadolu,Silver
40.962,32775.306,5,539.772,64.735,Mobile,Ic_Anadolu,Silver
54.398,41863.269,9,670.903,60.852,Mobile,Ic_Anadolu,Standard
75.0,80374.983,11,845.723,74.114,Mobile,Marmara,Standard
45.495,34844.606,12,299.951,60.168,Mobile,Akdeniz,Silver
41.338,29049.148,6,483.232,35.105,Mobile,Ege,Gold
38.435,25513.115,6,390.455,52.761,Store,Ic_Anadolu,Silver
19.675,58132.65,9,572.149,63.36,Mobile,Marmara,Standard
40.037,53794.894,11,371.982,58.929,Mobile,Ic_Anadolu,Standard
41.726,31303.923,12,425.441,58.277,Web,Marmara,Standard
55.177,39295.847,11,541.965,60.132,Store,Ic_Anadolu,Silver
18.0,63093.909,11,409.46,58.338,Mobile,Marmara,Standard
39.105,42995.956,16,512.476,66.351,Web,Marmara,Standard
42.398,26414.872,8,481.007,71.473,Store,Marmara,Silver
26.258,31143.62,8,572.363,69.853,Web,Ege,Standard
53.563,38149.976,9,378.237,83.843,Mobile,Marmara,Standard
41.767,72323.821,9,672.623,62.581,Web,Marmara,Standard
46.526,18724.355,9,321.374,61.502,Store,Ic_Anadolu,Standard
38.195,41730.445,9,478.263,41.56,Web,Ic_Anadolu,Standard
36.186,35358.368,6,313.514,58.907,Mobile,Ege,Standard
22.031,73700.211,11,432.399,66.197,Web,Akdeniz,Silver
47.557,46039.856,7,458.205,49.903,Mobile,Marmara,Standard
51.258,33451.873,9,465.618,67.487,Web,Ic_Anadolu,Silver
46.474,33894.717,10,498.757,64.734,Web,Ege,Standard
30.9,33170.806,10,520.555,67.723,Store,Marmara,Standard
32.691,40748.057,12,437.563,73.152,Mobile,Akdeniz,Silver
25.92,44239.021,9,490.491,76.833,Mobile,Ege,Standard
37.321,24038.378,12,292.777,65.181,Mobile,Marmara,Gold
55.285,27971.732,5,522.743,63.491,Store,Ege,Gold
47.023,39371.902,15,579.823,60.285,Mobile,Ege,Silver
32.119,37071.002,8,381.453,74.787,Store,Akdeniz,Standard
23.591,29484.303,8,668.313,44.908,Mobile,Marmara,Silver
42.608,16422.527,10,438.361,60.919,Web,Akdeniz,Silver
44.874,24830.508,6,249.291,60.583,Web,Ic_Anadolu,Silver
37.252,29928.748,10,270.905,50.791,Mobile,Ege,Gold
35.855,29128.68,8,445.018,60.948,Mobile,Ic_Anadolu,Standard
33.871,52412.096,7,761.693,66.232,Store,Marmara,Standard
37.239,29072.516,9,514.583,68.54,Web,Ic_Anadolu,Standard
29.045,28115.449,4,467.323,55.47,Mobile,Ege,Standard
42.37,46824.31,8,624.528,63.22,Mobile,Marmara,Gold
44.34,46044.098,7,393.587,73.03,Mobile,Marmara,Standard
42.605,21227.052,9,332.916,78.282,Mobile,Ic_Anadolu,Gold
41.14,51311.929,15,298.129,63.965,Mobile,Akdeniz,Silver
54.069,47822.531,13,568.4,50.012,Web,Ic_Anadolu,Silver
36.759,27110.282,7,319.329,51.669,Mobile,Marmara,Silver
39.986,21566.563,7,419.311,48.882,Mobile,Ic_Anadolu,Standard
59.191,45512.075,7,479.543,58.385,Mobile,Akdeniz,Standard
24.169,31692.951,7,674.769,65.2,Web,Ege,Standard
18.0,26710.515,14,470.354,50.779,Mobile,Marmara,Standard
45.337,30413.234,9,522.071,76.33,Mobile,Akdeniz,Standard
37.344,20271.524,9,326.383,91.217,Mobile,Akdeniz,Silver
60.789,37348.435,7,350.063,61.115,Mobile,Marmara,Standard
50.388,46145.503,11,374.32,84.757,Mobile,Ic_Anadolu,Silver
48.115,37519.506,12,484.236,80.7,Web,Ic_Anadolu,Gold
48.731,39527.047,11,358.175,75.283,Mobile,Marmara,Standard
28.541,29933.425,10,275.545,62.47,Web,Marmara,Standard
40.881,39729.618,13,486.681,65.465,Mobile,Ege,Gold
62.354,50162.526,7,582.803,72.225,Mobile,Akdeniz,Standard
26.028,20656.831,8,384.185,53.001,Store,Ic_Anadolu,Silver
39.336,20812.126,4,615.89,61.201,Web,Ege,Standard
28.33,36453.634,15,487.307,85.31,Mobile,Ege,Standard
46.41,31663.719,9,731.114,47.377,Mobile,Marmara,Gold
49.847,24147.809,15,386.35,63.611,Mobile,Ic_Anadolu,Silver
29.526,48253.051,7,475.156,56.358,Mobile,Ic_Anadolu,Standard
39.647,38727.364,12,566.314,69.322,Mobile,Ic_Anadolu,Standard
54.637,28102.399,6,426.622,73.759,Web,Ic_Anadolu,Silver
40.693,56424.884,9,532.845,59.06,Mobile,Marmara,Standard
28.329,24022.405,6,568.816,44.658,Mobile,Ege,Silver
44.753,16292.035,11,323.421,66.797,Store,Ic_Anadolu,Silver
61.291,20999.074,15,689.688,85.653,Web,Marmara,Standard
24.595,27890.811,8,512.649,55.857,Web,Marmara,Standard
34.873,36161.217,9,450.709,74.13,Mobile,Ege,Standard
36.554,42126.133,10,400.148,83.168,Web,Marmara,Standard
45.33,26822.595,13,299.867,72.212,Store,Marmara,Standard
42.996,44135.564,13,482.572,61.256,Mobile,Marmara,Silver
46.182,41745.216,11,411.26,81.644,Web,Marmara,Standard
60.198,25947.211,12,400.454,73.559,Mobile,Ic_Anadolu,Standard
39.24,67456.087,11,328.917,77.566,Web,Ic_Anadolu,Standard
30.535,62615.142,12,663.889,64.893,Mobile,Ege,Standard
40.732,32946.957,5,625.696,57.396,Web,Ege,Silver
56.322,47275.126,17,427.136,67.422,Web,Akdeniz,Silver
37.835,30962.032,9,359.071,70.724,Mobile,Marmara,Standard
47.182,33320.738,12,373.465,59.826,Store,Marmara,Silver
41.336,29145.541,4,601.61,69.405,Mobile,Marmara,Standard
37.752,39169.577,8,444.316,60.557,Mobile,Marmara,Silver
35.275,20763.759,10,550.551,59.752,Mobile,Marmara,Silver
49.75,41714.151,8,447.84,66.728,Mobile,Ege,Silver
34.182,35663.875,13,456.019,59.572,Mobile,Marmara,Standard
37.542,47961.555,11,555.5,49.747,Mobile,Akdeniz,Standard
21.173,52451.557,10,446.199,62.711,Mobile,Ic_Anadolu,Standard
37.275,38159.728,11,496.595,65.422,Mobile,Marmara,Standard
37.64,38536.958,12,382.936,74.338,Web,Ege,Gold
41.15,27382.166,9,268.783,40.616,Mobile,Ic_Anadolu,Standard
33.684,19894.291,12,474.119,79.084,Mobile,Marmara,Standard
25.312,38822.313,7,312.123,64.803,Mobile,Marmara,Standard
43.385,50933.283,5,589.415,77.493,Mobile,Ic_Anadolu,Standard
45.658,45505.105,10,607.403,50.653,Mobile,Ege,Standard
31.882,30873.148,12,529.703,80.607,Mobile,Akdeniz,Silver
41.972,23964.434,9,397.087,60.537,Web,Ic_Anadolu,Silver
34.256,33305.669,10,501.928,59.469,Web,Ege,Silver
37.317,42073.481,7,486.009,49.394,Mobile,Ic_Anadolu,Standard
40.783,31180.31,10,565.639,75.882,Web,Marmara,Silver
33.232,45082.801,6,321.021,53.521,Mobile,Marmara,Silver
28.169,40641.295,8,365.569,64.799,Web,Ic_Anadolu,Standard
60.25,22109.64,11,499.301,68.532,Mobile,Marmara,Silver
37.451,25821.533,11,324.822,54.965,Mobile,Marmara,Silver
41.71,31467.655,14,367.118,66.12,Mobile,Akdeniz,Standard
53.664,70979.063,9,522.94,66.106,Mobile,Marmara,Standard
51.539,39518.909,10,539.027,84.894,Mobile,Ege,Standard
28.702,51080.335,12,444.524,83.016,Web,Marmara,Silver
33.933,26845.223,7,289.028,67.334,Mobile,Ege,Silver
71.696,22918.685,17,492.644,61.212,Mobile,Marmara,Standard
40.412,32024.477,9,352.205,42.212,Web,Marmara,Silver
48.558,40487.798,7,205.538,65.442,Mobile,Ege,Standard
42.776,39843.506,8,468.276,74.229,Mobile,Ic_Anadolu,Standard
37.048,32149.289,8,424.836,56.573,Mobile,Marmara,Standard
40.116,55829.394,10,617.41,65.259,Web,Akdeniz,Silver
42.525,42039.103,11,455.989,71.029,Web,Marmara,Standard
43.294,26822.848,8,289.155,44.26,Mobile,Akdeniz,Silver
18.0,87534.028,9,625.274,53.816,Mobile,Marmara,Standard
33.858,45961.457,2,432.75,61.304,Mobile,Marmara,Standard
30.848,32262.097,8,400.179,65.241,Mobile,Marmara,Standard
19.132,37179.556,7,707.567,46.4,Web,Akdeniz,Standard
29.477,36191.07,12,360.79,47.315,Web,Marmara,Standard
18.0,17175.49,12,257.856,50.009,Web,Marmara,Gold
59.067,27881.371,12,333.577,45.397,Web,Marmara,Standard
33.938,42931.679,16,514.093,63.948,Web,Ege,Gold
33.871,39643.886,7,541.584,61.616,Mobile,Marmara,Silver
47.599,43808.055,5,456.638,46.323,Mobile,Ic_Anadolu,Standard
36.759,38612.174,9,418.65,58.993,Mobile,Ege,Standard
46.601,78866.667,11,459.278,47.77,Mobile,Marmara,Silver
35.616,31242.602,8,487.035,49.103,Mobile,Marmara,Silver
38.387,31230.307,6,421.483,64.168,Web,Marmara,Silver
35.514,31126.783,12,320.474,63.207,Store,Marmara,Silver
48.976,29121.848,14,376.029,55.194,Mobile,Ic_Anadolu,Standard
33.287,108294.076,9,795.701,57.219,Store,Ege,Standard
18.0,31946.534,7,439.303,60.24,Mobile,Ege,Standard
40.045,34582.511,14,561.154,60.627,Mobile,Ic_Anadolu,Standard
50.095,56298.991,6,472.967,64.901,Mobile,Marmara,Gold
31.387,28832.339,8,661.434,45.116,Web,Akdeniz,Standard
27.62,70577.456,16,582.938,78.291,Web,Ege,Standard
32.599,40470.092,9,456.11,61.847,Mobile,Ege,Standard
18.0,30260.836,9,453.828,65.375,Store,Marmara,Standard
27.908,41516.813,13,471.378,63.369,Store,Marmara,Standard
30.937,37706.642,13,348.421,51.532,Mobile,Marmara,Standard
47.032,45430.676,9,539.752,73.668,Web,Ege,Standard
34.133,27587.998,11,544.341,70.739,Mobile,Ege,Gold
47.212,30340.835,10,367.625,82.811,Web,Akdeniz,Standard
24.368,75883.677,9,664.826,64.965,Web,Akdeniz,Gold
66.601,41351.373,6,468.791,55.447,Web,Marmara,Silver
29.707,27740.726,9,439.466,62.271,Mobile,Marmara,Standard
27.839,30930.691,17,679.249,83.419,Mobile,Ic_Anadolu,Silver
53.779,41921.498,5,614.421,62.409,Mobile,Marmara,Gold
26.995,26049.805,7,322.97,64.398,Web,Ege,Silver
42.347,45590.961,5,521.38,57.112,Mobile,Ege,Standard
70.412,38782.084,14,375.06,68.977,Mobile,Akdeniz,Standard
33.488,18572.286,8,489.648,66.444,Mobile,Marmara,Silver
18.021,25877.066,15,485.703,72.323,Mobile,Marmara,Standard
39.807,34652.936,11,325.699,69.811,Store,Akdeniz,Gold
31.856,29932.01,8,501.519,45.348,Mobile,Akdeniz,Standard
28.997,35852.501,15,388.133,61.582,Mobile,Ege,Gold
44.932,22473.32,11,475.195,42.538,Store,Marmara,Standard
50.469,26291.779,6,581.734,52.606,Mobile,Ege,Standard
43.82,49166.019,11,440.204,51.74,Web,Marmara,Standard
43.12,28854.337,11,375.684,62.756,Mobile,Marmara,Standard
22.585,23164.089,11,436.517,57.827,Mobile,Marmara,Gold
33.408,26766.52,6,624.625,42.984,Web,Ege,Standard
48.132,34304.9,15,456.306,59.715,Web,Ege,Standard
26.93,35945.44,11,340.436,42.849,Store,Marmara,Standard
44.171,33145.217,9,383.148,60.153,Web,Marmara,Standard
29.066,29228.27,14,330.857,49.107,Web,Marmara,Standard
49.089,42625.526,9,299.782,61.629,Mobile,Marmara,Gold
29.146,42127.469,14,519.955,77.437,Mobile,Ege,Standard
47.68,20493.344,16,243.036,64.267,Mobile,Ic_Anadolu,Standard
47.657,85276.85,13,740.915,63.217,Mobile,Ege,Silver
39.562,51443.214,12,597.992,66.973,Mobile,Marmara,Standard
37.254,34552.33,5,491.683,55.91,Mobile,Ege,Standard
25.36,38600.014,8,420.235,59.366,Mobile,Marmara,Silver
24.209,36913.655,9,308.514,74.035,Web,Ic_Anadolu,Standard
62.561,54251.026,16,574.568,57.679,Web,Akdeniz,Standard
29.926,31518.355,6,530.692,76.178,Mobile,Marmara,Standard
18.0,27839.735,7,534.271,52.898,Mobile,Marmara,Standard
42.362,34558.237,12,395.824,67.315,Web,Marmara,Standard
33.358,19664.739,12,354.075,65.182,Web,Ic_Anadolu,Standard
40.163,9863.612,11,291.419,64.922,Mobile,Akdeniz,Standard
38.855,33794.501,9,415.119,44.861,Mobile,Akdeniz,Gold
25.663,47293.778,9,426.856,57.07,Mobile,Marmara,Standard
18.0,16487.101,14,270.714,62.375,Store,Marmara,Standard
38.409,23889.807,8,436.496,54.009,Mobile,Ege,Silver
52.044,26175.364,8,371.019,58.934,Store,Akdeniz,Standard
34.8,40587.842,8,453.385,49.003,Mobile,Marmara,Standard
41.495,50744.879,10,457.42,66.621,Web,Akdeniz,Silver
47.334,40259.708,7,577.93,79.924,Web,Ege,Standard
32.43,32450.093,5,675.248,76.481,Mobile,Marmara,Standard
30.345,37977.575,10,411.892,66.705,Web,Ic_Anadolu,Standard
32.663,47804.202,7,624.123,66.521,Mobile,Ege,Standard
48.55,41801.541,9,336.934,53.536,Mobile,Marmara,Standard
44.415,28549.612,7,338.842,71.843,Mobile,Akdeniz,Standard
41.841,18305.721,13,446.65,68.05,Web,Ege,Silver
25.091,69896.737,5,551.502,63.059,Mobile,Ic_Anadolu,Standard
59.81,15537.523,8,315.548,89.102,Mobile,Marmara,Silver
39.706,66068.873,8,628.804,71.36,Store,Ege,Standard
36.237,34581.075,7,309.401,81.524,Web,Marmara,Standard
46.424,43785.13,11,474.477,47.063,Mobile,Ic_Anadolu,Standard
46.425,41434.864,7,366.091,68.059,Mobile,Marmara,Silver
37.805,39261.481,10,611.645,49.152,Mobile,Marmara,Standard
46.334,42371.389,12,469.501,62.583,Web,Marmara,Silver
