age,monthly_income,monthly_transactions,average_basket,engagement_score,channel,region,membership
28.803,44417.361,11,579.143,67.982,Web,Marmara,Standard
45.283,37031.848,7,404.424,95.321,Store,Ic_Anadolu,Standard
45.153,44465.434,7,493.86,82.4,Web,Marmara,Standard
44.529,41571.119,6,429.728,59.619,Mobile,Ege,Silver
54.907,26449.8,5,448.661,66.766,Web,Ic_Anadolu,Standard
53.943,18756.927,10,397.664,49.142,Mobile,Marmara,Silver
33.876,36670.856,7,481.619,67.173,Web,Akdeniz,Standard
42.104,38465.38,3,375.395,80.837,Web,Marmara,Standard
31.14,47305.382,14,458.605,99.613,Web,Akdeniz,Silver
38.257,21899.036,8,507.372,66.387,Mobile,Marmara,Standard
31.403,22149.19,7,357.148,70.249,Web,Marmara,Standard
55.821,37225.977,8,225.262,73.653,Store,Marmara,Standard
42.001,30423.072,9,423.455,88.097,Mobile,Marmara,Standard
35.602,15266.415,8,595.751,57.77,Mobile,Ege,Standard
51.13,36045.637,8,535.036,94.155,Mobile,Ege,Standard
18.0,15461.051,5,326.892,62.329,Store,Ic_Anadolu,Silver
18.0,21824.806,10,399.387,57.298,Web,Ege,Silver
46.754,52241.837,11,582.117,66.547,Mobile,Ege,Standard
38.665,62533.271,9,402.45,60.204,Web,Marmara,Silver
40.755,19693.631,9,318.699,72.493,Web,Ic_Anadolu,Standard
23.41,27579.588,5,461.927,48.976,Mobile,Akdeniz,Standard
37.744,31767.421,8,585.686,69.016,Store,Marmara,Standard
60.039,61504.538,5,517.017,72.14,Web,Marmara,Standard
47.066,25918.436,5,560.718,80.328,Mobile,Marmara,Standard
39.867,26076.35,8,352.405,74.406,Store,Marmara,Standard
33.17,56303.71,10,231.857,83.213,Mobile,Ege,Standard
33.66,27107.89,9,491.204,62.243,Mobile,Marmara,Standard
18.0,41127.68,7,526.819,70.842,Mobile,Ic_Anadolu,Standard
40.834,17830.855,9,454.837,46.008,Mobile,Marmara,Standard
47.3,29287.953,8,495.385,66.46,Web,Marmara,Standard
20.668,16636.481,10,401.244,72.868,Mobile,Marmara,Silver
30.724,20929.924,11,377.206,74.472,Mobile,Marmara,Standard
25.268,42997.468,11,465.513,53.959,Store,Ic_Anadolu,Standard
27.381,30669.868,8,396.525,63.698,Mobile,Akdeniz,Standard
38.588,27687.597,6,390.456,63.692,Mobile,Ege,Standard
18.0,23516.913,7,247.457,62.609,Mobile,Marmara,Silver
44.757,28743.033,3,321.262,71.35,Web,Ic_Anadolu,Silver
46.292,35046.219,3,440.085,61.932,Mobile,Ic_Anadolu,Standard
35.238,45410.932,7,292.979,67.893,Mobile,Ic_Anadolu,Standard
18.0,11526.964,7,183.629,62.004,Store,Ege,Standard
27.039,22786.665,7,377.556,77.548,Mobile,Ege,Silver
51.562,33205.027,7,436.162,78.292,Store,Marmara,Silver
18.0,30104.562,12,407.585,67.317,Web,Marmara,Standard
34.177,36434.921,5,245.943,94.006,Web,Akdeniz,Gold
25.02,34601.95,4,592.8,57.135,Mobile,Marmara,Standard
46.85,27837.803,9,297.808,78.372,Store,Marmara,Gold
30.574,25585.877,14,344.773,62.29,Mobile,Marmara,Standard
42.443,28472.94,7,315.952,74.63,Mobile,Marmara,Standard
44.22,48364.536,7,622.93,73.85,Web,Akdeniz,Standard
58.198,23667.001,8,448.955,57.483,Mobile,Marmara,Standard
35.768,30519.877,7,394.792,65.594,Mobile,Ege,Silver
42.136,33512.375,9,399.965,86.977,Web,Ic_Anadolu,Standard
21.664,56552.99,3,553.675,55.957,Mobile,Marmara,Standard
51.095,27886.078,9,315.064,72.319,Mobile,Marmara,Standard
29.634,44996.794,8,527.331,70.955,Web,Marmara,Gold
31.832,49918.761,12,462.617,69.977,Mobile,Marmara,Gold
37.755,30508.89,8,484.109,50.289,Web,Marmara,Standard
20.808,28851.775,8,474.683,75.886,Web,Ege,Standard
40.516,27583.129,5,372.664,65.616,Mobile,Marmara,Standard
48.642,28361.481,7,244.339,77.938,Mobile,Ege,Standard
41.222,43243.886,5,464.108,67.818,Mobile,Akdeniz,Gold
20.522,34124.941,8,320.797,68.245,Mobile,Marmara,Silver
36.638,34180.483,5,458.541,69.225,Mobile,Marmara,Silver
46.162,20382.155,9,375.301,58.425,Web,Marmara,Standard
18.0,21641.191,5,350.316,81.081,Mobile,Marmara,Silver
26.178,70580.543,10,474.863,65.246,Web,Marmara,Gold
47.642,29214.669,8,539.175,63.974,Mobile,Ege,Gold
40.971,23285.512,7,368.728,79.823,Mobile,Marmara,Silver
42.532,53842.462,11,738.888,72.173,Mobile,Marmara,Standard
58.454,34790.069,9,456.952,65.935,Mobile,Marmara,Gold
43.154,38936.947,10,501.401,73.138,Web,Ic_Anadolu,Standard
45.237,29659.629,12,437.605,76.66,Web,Marmara,Standard
67.818,27692.149,7,457.25,65.717,Store,Ic_Anadolu,Standard
35.648,29306.282,10,531.058,78.223,Mobile,Ege,Silver
29.223,18482.128,9,490.465,55.594,Mobile,Marmara,Silver
42.706,30229.924,7,277.274,69.518,Store,Ege,Gold
42.829,34978.63,7,531.528,74.903,Web,Marmara,Gold
32.206,63144.184,10,607.605,75.218,Mobile,Ic_Anadolu,Silver
26.644,32295.386,5,447.443,43.09,Mobile,Marmara,Gold
63.408,12874.614,9,523.647,67.034,Mobile,Ege,Standard
41.595,30160.414,6,593.751,54.06,Mobile,Ege,Standard
29.945,88522.459,9,741.885,81.158,Web,Ege,Standard
48.075,43443.615,3,438.173,60.193,Mobile,Ic_Anadolu,Silver
36.799,22968.114,9,301.015,80.047,Store,Marmara,Gold
35.218,39129.052,11,538.392,57.53,Web,Ege,Silver
44.185,23577.188,8,533.04,71.506,Web,Marmara,Gold
23.789,18686.435,6,209.292,66.279,Mobile,Marmara,Standard
41.879,27381.411,7,523.08,94.541,Web,Marmara,Silver
59.043,32363.29,9,421.536,80.079,Store,Ege,Standard
43.128,15345.552,7,216.211,78.039,Mobile,Ege,Silver
33.862,20197.608,11,439.929,89.978,Web,Ic_Anadolu,Silver
32.422,31380.047,5,522.537,68.338,Mobile,Ege,Standard
33.486,26766.174,14,391.325,70.805,Mobile,Ic_Anadolu,Standard
35.206,36316.53,8,364.517,65.465,Web,Akdeniz,Standard
33.844,19701.027,15,549.861,75.778,Web,Marmara,Gold
48.079,41001.471,9,417.521,40.599,Web,Ic_Anadolu,Silver
18.935,19933.79,4,501.021,64.823,Mobile,Marmara,Standard
47.482,58351.424,7,408.254,69.168,Web,Marmara,Gold
33.823,16285.198,5,420.076,63.941,Web,Akdeniz,Standard
42.146,20636.763,5,434.248,50.191,Mobile,Marmara,Standard
25.603,36629.196,6,539.489,64.702,Store,Akdeniz,Silver
52.615,58830.084,9,680.638,52.963,Mobile,Ic_Anadolu,Standard
51.702,35232.222,12,382.282,88.138,Mobile,Akdeniz,Standard
48.555,38711.268,8,515.759,65.026,Web,Ege,Silver
21.338,31466.036,8,318.032,46.973,Mobile,Ege,Standard
47.12,21162.131,8,277.38,65.535,Mobile,Marmara,Standard
42.453,25945.343,8,367.74,76.554,Mobile,Marmara,Standard
20.342,19721.69,5,432.692,67.261,Store,Akdeniz,Gold
37.733,19227.373,10,544.87,59.861,Mobile,Marmara,Standard
42.01,36412.398,4,627.353,58.018,Mobile,Ege,Silver
44.117,20398.005,8,366.514,64.732,Mobile,Akdeniz,Silver
39.95,35292.668,11,483.239,65.303,Mobile,Marmara,Standard
41.204,19059.241,7,478.175,54.304,Mobile,Ic_Anadolu,Standard
54.21,34983.281,9,523.436,67.624,Store,Marmara,Standard
51.486,25959.7,9,404.594,54.963,Web,Marmara,Silver
18.0,53343.846,4,532.018,74.29,Store,Ege,Standard
34.508,35348.569,12,446.04,81.111,Web,Ege,Silver
36.189,49990.962,10,493.519,58.968,Mobile,Ic_Anadolu,Silver
18.727,23455.358,8,379.486,60.434,Mobile,Marmara,Standard
39.036,31931.06,7,432.043,62.67,Web,Marmara,Gold
51.736,21529.662,5,366.283,65.185,Mobile,Akdeniz,Standard
26.048,26710.98,8,320.547,70.168,Web,Ege,Silver
41.7,28293.868,11,506.455,74.331,Mobile,Ege,Standard
27.926,23722.373,5,457.703,69.897,Web,Marmara,Standard
30.609,19694.78,9,564.643,83.839,Mobile,Akdeniz,Silver
54.251,18267.219,8,423.515,68.204,Mobile,Akdeniz,Standard
32.032,12847.387,10,331.887,55.975,Store,Ege,Gold
43.084,20922.666,14,344.093,55.708,Mobile,Marmara,Silver
18.0,39673.855,8,476.855,83.958,Mobile,Akdeniz,Silver
58.485,17027.255,8,435.248,72.697,Mobile,Akdeniz,Standard
44.629,18585.06,7,369.457,68.965,Mobile,Ege,Gold
35.993,61730.996,7,425.104,71.39,Web,Ege,Gold
44.331,24541.762,10,347.88,70.603,Store,Ege,Standard
22.492,35312.683,6,457.44,70.532,Store,Marmara,Standard
51.008,39897.962,10,540.079,65.274,Web,Ic_Anadolu,Gold
34.436,40205.534,7,340.913,77.452,Web,Ic_Anadolu,Standard
35.755,17527.399,11,411.271,64.451,Mobile,Ege,Standard
32.592,28629.626,11,450.015,60.667,Store,Ic_Anadolu,Gold
31.613,16900.08,11,344.358,52.792,Web,Ege,Standard
45.641,79189.642,9,571.753,65.923,Mobile,Akdeniz,Gold
40.815,17050.715,4,319.311,77.475,Store,Marmara,Standard
45.169,20990.405,11,413.405,65.126,Web,Akdeniz,Standard
37.903,21048.228,8,502.368,53.815,Mobile,Marmara,Standard
43.645,17699.099,8,495.874,70.448,Web,Marmara,Standard
33.393,52259.955,7,419.842,60.389,Mobile,Ege,Gold
62.527,78474.594,11,604.997,85.183,Mobile,Marmara,Silver
20.753,26087.599,15,222.921,83.246,Mobile,Marmara,Gold
51.87,18925.002,5,402.615,52.791,Web,Ic_Anadolu,Standard
53.047,13359.303,8,425.17,65.861,Mobile,Marmara,Gold
28.626,28488.013,8,570.956,60.047,Mobile,Ic_Anadolu,Silver
62.522,27716.443,8,265.821,55.995,Mobile,Marmara,Standard
48.95,24404.125,8,315.937,67.041,Mobile,Marmara,Standard
48.683,34000.231,3,463.742,72.282,Web,Marmara,Standard
38.308,36321.524,9,314.043,67.483,Mobile,Ege,Standard
35.611,35340.032,10,471.422,63.838,Mobile,Marmara,Gold
35.697,27718.977,8,482.682,45.538,Mobile,Marmara,Gold
42.296,20565.778,5,283.783,58.842,Mobile,Marmara,Standard
53.413,40256.09,8,486.764,73.118,Web,Marmara,Standard
39.994,31406.031,7,331.693,53.481,Web,Ege,Standard
27.974,43808.181,6,612.281,79.026,Mobile,Ege,Silver
47.069,42202.245,11,500.914,63.864,Mobile,Marmara,Silver
48.133,18210.077,8,332.433,69.537,Mobile,Marmara,Standard
45.201,18124.059,6,278.275,62.209,Web,Akdeniz,Silver
46.2,23456.303,5,445.24,53.737,Mobile,Marmara,Gold
35.02,20923.31,12,522.688,74.803,Web,Akdeniz,Standard
27.781,41647.461,5,410.747,59.52,Web,Marmara,Standard
28.45,35721.13,3,417.821,55.77,Mobile,Akdeniz,Silver
20.01,47462.249,8,434.854,43.839,Mobile,Marmara,Gold
40.606,36339.66,12,599.762,83.427,Store,Ege,Silver
37.082,33836.211,7,278.362,66.961,Mobile,Marmara,Gold
33.16,49310.746,6,625.36,77.266,Web,Akdeniz,Gold
18.0,37365.249,12,429.765,76.602,Web,Marmara,Standard
24.28,32076.481,11,436.926,80.764,Mobile,Ic_Anadolu,Silver
50.329,54861.777,8,500.35,61.959,Web,Marmara,Gold
30.689,32655.505,6,467.162,52.475,Mobile,Ege,Standard
41.967,27843.382,9,361.408,75.927,Mobile,Ic_Anadolu,Silver
22.702,22734.234,6,502.694,67.502,Web,Ege,Standard
53.826,40829.073,8,575.945,62.936,Store,Ic_Anadolu,Silver
36.416,50015.048,9,423.859,75.727,Mobile,Ic_Anadolu,Standard
41.19,30661.92,12,498.002,73.481,Web,Ege,Standard
63.584,51380.188,10,485.532,75.389,Mobile,Marmara,Silver
54.681,14785.382,10,381.514,58.776,Web,Marmara,Standard
34.628,30605.277,11,574.976,79.476,Mobile,Ic_Anadolu,Standard
31.475,30784.418,5,377.739,65.454,Mobile,Marmara,Standard
34.419,23712.133,5,494.59,76.349,Store,Ege,Gold
43.609,77332.315,11,658.573,79.383,Web,Marmara,Gold
36.843,30480.634,9,419.771,75.163,Mobile,Akdeniz,Silver
33.652,26770.674,17,456.03,72.789,Store,Ege,Standard
54.139,31566.939,6,463.768,73.296,Mobile,Ege,Silver
36.744,14602.248,10,271.911,80.108,Web,Ic_Anadolu,Silver
63.295,23417.765,7,355.463,72.967,Web,Ic_Anadolu,Standard
38.998,45416.52,7,400.606,68.926,Web,Marmara,Standard
57.639,24612.28,8,389.767,74.718,Mobile,Marmara,Standard
41.931,22811.668,6,528.79,60.943,Web,Ege,Standard
48.593,51411.633,9,570.03,83.44,Web,Marmara,Silver
30.029,52015.481,6,391.127,49.382,Mobile,Marmara,Standard
28.609,38042.391,7,441.714,67.244,Store,Marmara,Standard
43.057,26292.931,9,442.153,64.24,Mobile,Marmara,Standard
48.874,28538.262,3,496.731,57.691,Mobile,Marmara,Silver
38.443,23027.007,10,349.996,72.052,Web,Marmara,Silver
23.85,21417.984,6,291.008,54.945,Mobile,Marmara,Standard
23.037,21017.732,10,395.767,90.519,Web,Ege,Standard
22.301,24714.35,8,466.268,54.079,Mobile,Marmara,Standard
18.556,21095.31,12,422.272,60.887,Mobile,Marmara,Silver
39.204,17253.875,9,306.74,57.843,Web,Ic_Anadolu,Standard
50.375,33974.755,11,608.588,71.685,Store,Ege,Standard
37.852,34171.469,8,442.535,77.745,Web,Akdeniz,Standard
18.0,59653.091,8,566.869,72.86,Mobile,Akdeniz,Standard
35.902,24246.594,8,353.679,82.323,Mobile,Ege,Standard
36.209,34979.527,6,554.122,57.927,Web,Ic_Anadolu,Silver
61.056,35201.036,7,506.855,73.487,Store,Marmara,Standard
21.971,28382.889,6,457.485,63.165,Web,Ic_Anadolu,Silver
33.703,41475.027,9,375.87,70.581,Web,Ege,Standard
56.764,41964.827,4,579.866,75.887,Mobile,Ic_Anadolu,Silver
42.95,35398.199,7,524.268,49.977,Mobile,Marmara,Standard
44.196,28363.458,9,520.434,88.21,Mobile,Akdeniz,Silver
39.26,27286.26,6,428.28,64.748,Mobile,Marmara,Standard
41.629,18587.666,5,384.754,49.434,Mobile,Ic_Anadolu,Standard
46.554,23011.543,10,392.118,62.072,Web,Akdeniz,Silver
29.096,24677.252,7,620.022,67.923,Web,Akdeniz,Standard
47.659,20391.853,4,349.61,57.869,Mobile,Marmara,Standard
22.897,36944.465,7,355.332,46.421,Store,Marmara,Standard
41.612,49252.657,11,475.84,70.668,Mobile,Ic_Anadolu,Gold
39.966,22135.463,12,357.155,63.183,Web,Ege,Gold
31.221,34811.663,5,567.277,72.011,Web,Marmara,Silver
37.75,21100.199,9,279.115,57.616,Web,Ic_Anadolu,Standard
31.152,27837.229,8,376.55,90.215,Web,Akdeniz,Standard
26.211,24044.817,9,429.627,73.436,Web,Marmara,Silver
34.11,39289.805,8,585.261,69.568,Mobile,Marmara,Standard
25.856,24150.503,8,477.068,73.831,Web,Ic_Anadolu,Standard
41.551,45909.666,13,642.287,52.885,Store,Ege,Silver
25.349,28470.567,5,460.624,60.53,Mobile,Akdeniz,Standard
45.832,24419.825,8,395.597,85.43,Web,Ic_Anadolu,Silver
25.004,19413.889,8,471.669,64.399,Mobile,Marmara,Silver
31.771,34413.965,7,329.317,66.272,Web,Ege,Silver
31.129,43922.544,7,335.043,62.235,Mobile,Akdeniz,Silver
52.577,34678.046,7,541.241,81.545,Web,Marmara,Standard
41.633,73185.752,12,620.435,67.954,Mobile,Marmara,Silver
35.671,53815.63,7,613.744,54.382,Mobile,Ege,Silver
43.486,27809.68,12,350.247,96.188,Mobile,Marmara,Silver
18.0,27698.944,5,542.165,51.75,Web,Akdeniz,Gold
37.526,37364.815,7,524.043,65.926,Store,Marmara,Gold
59.973,22732.541,11,404.632,61.282,Mobile,Marmara,Silver
39.456,48688.082,8,525.923,60.584,Mobile,Akdeniz,Gold
38.747,35861.092,5,489.151,54.902,Web,Marmara,Standard
44.029,34456.55,8,375.419,62.2,Web,Marmara,Gold
47.852,40580.478,4,441.427,74.64,Mobile,Marmara,Gold
18.0,60154.73,10,581.165,49.98,Web,Akdeniz,Standard
19.494,33355.002,5,410.026,78.108,Store,Akdeniz,Silver
40.313,29942.815,5,302.917,76.384,Mobile,Marmara,Standard
30.136,55454.24,14,559.826,76.891,Web,Ic_Anadolu,Silver
52.432,45146.551,6,568.884,67.462,Mobile,Ic_Anadolu,Standard
34.533,27667.886,6,522.583,68.966,Store,Marmara,Standard
18.0,31318.707,5,488.365,79.734,Web,Marmara,Standard
24.052,33666.035,10,523.132,51.542,Web,Akdeniz,Standard
18.0,35863.987,5,546.814,72.773,Store,Marmara,Gold
35.425,18666.618,12,398.964,62.938,Mobile,Ege,Standard
35.928,17393.57,4,196.196,73.057,Web,Marmara,Standard
33.331,22310.034,6,510.188,60.064,Web,Ege,Silver
49.868,21663.831,14,322.924,78.869,Web,Marmara,Standard
51.184,24473.517,8,312.35,52.115,Web,Marmara,Standard
36.126,39782.804,6,373.704,49.274,Mobile,Marmara,Standard
18.0,29313.602,10,656.357,67.869,Mobile,Akdeniz,Gold
44.79,33679.006,5,489.184,79.855,Mobile,Marmara,Gold
44.109,19629.027,6,301.751,71.563,Store,Marmara,Silver
41.403,26227.82,7,359.369,72.191,Mobile,Marmara,Standard
48.796,39071.865,6,470.211,74.802,Web,Marmara,Standard
25.187,39186.279,7,519.533,62.93,Mobile,Ic_Anadolu,Silver
60.096,23733.954,9,436.421,74.407,Web,Marmara,Standard
27.446,33237.423,4,364.262,59.003,Mobile,Ege,Standard
46.241,72082.183,10,625.782,65.86,Web,Ege,Standard
19.439,31048.718,8,384.411,65.702,Mobile,Akdeniz,Gold
27.767,24018.724,10,506.602,63.545,Mobile,Ic_Anadolu,Silver
54.68,29259.813,6,437.604,65.539,Mobile,Marmara,Standard
35.13,32371.293,11,376.165,67.154,Store,Ic_Anadolu,Gold
47.239,29512.111,9,495.514,61.223,Web,Ic_Anadolu,Standard
40.607,30886.832,8,473.288,66.194,Web,Akdeniz,Silver
36.845,18060.639,5,346.726,67.053,Store,Akdeniz,Standard
53.002,21681.192,12,469.097,59.401,Web,Ic_Anadolu,Gold
35.397,29532.677,9,490.208,72.475,Web,Ege,Standard
18.412,29354.413,7,541.066,61.963,Web,Marmara,Gold
29.164,25206.271,6,480.86,68.182,Mobile,Akdeniz,Silver
44.063,29223.686,4,413.144,58.147,Mobile,Akdeniz,Standard
42.351,31990.224,9,290.892,78.805,Store,Marmara,Standard
20.762,43825.763,10,505.359,78.561,Mobile,Ege,Silver
30.032,30100.575,10,466.534,58.506,Mobile,Marmara,Standard
31.601,36375.808,8,464.515,72.85,Web,Marmara,Standard
33.98,25442.897,6,146.879,80.663,Mobile,Marmara,Silver
22.865,38847.398,4,530.508,55.318,Web,Marmara,Standard
31.088,36054.159,6,376.585,57.51,Web,Ic_Anadolu,Standard
29.985,43434.549,9,548.771,75.651,Mobile,Marmara,Silver
46.487,40991.294,16,630.72,60.128,Mobile,Ege,Standard
46.9,39093.815,10,447.609,61.225,Mobile,Ege,Standard
36.396,30109.662,6,475.27,56.053,Web,Ic_Anadolu,Standard
33.688,34306.047,7,454.896,74.375,Store,Marmara,Gold
39.539,46823.168,6,547.392,59.276,Web,Marmara,Standard
29.018,24396.908,10,423.144,66.154,Mobile,Ic_Anadolu,Silver
25.385,24617.308,12,368.154,62.917,Mobile,Ic_Anadolu,Silver
27.658,33488.05,4,367.355,76.285,Web,Ege,Silver
31.017,36600.101,12,603.912,61.806,Web,Ege,Standard
25.202,22853.042,14,447.366,57.724,Mobile,Akdeniz,Standard
39.783,30381.533,6,511.598,51.732,Mobile,Marmara,Standard
46.027,30160.261,8,471.917,74.537,Mobile,Marmara,Silver
20.542,13469.64,9,459.625,75.959,Mobile,Akdeniz,Silver
38.276,28754.636,11,349.958,82.186,Web,Ic_Anadolu,Standard
35.581,29443.228,8,440.73,54.99,Store,Marmara,Silver
41.757,29409.96,9,478.609,65.988,Mobile,Akdeniz,Standard
37.858,53532.671,10,642.235,93.273,Web,Marmara,Standard
22.01,19692.569,8,636.317,64.577,Mobile,Ic_Anadolu,Standard
24.114,22848.561,5,444.556,59.866,Mobile,Ege,Standard
38.324,11583.832,7,305.054,66.69,Mobile,Ege,Gold
49.317,26036.422,10,312.532,74.3,Mobile,Akdeniz,Silver
18.0,26893.918,13,342.005,76.232,Mobile,Ic_Anadolu,Standard
41.803,25750.483,10,349.37,62.856,Web,Marmara,Standard
51.086,47615.68,5,242.04,59.65,Web,Ic_Anadolu,Silver
36.317,43348.816,9,425.917,65.335,Web,Ic_Anadolu,Silver
44.052,32195.615,7,508.336,59.599,Web,Ege,Standard
30.266,27150.943,10,431.213,56.652,Mobile,Marmara,Standard
36.687,46163.839,12,474.277,88.48,Mobile,Marmara,Silver
20.17,31023.244,5,293.344,61.431,Mobile,Akdeniz,Standard
18.0,22903.783,4,502.628,61.298,Mobile,Ege,Standard
48.37,16282.163,10,428.687,65.809,Mobile,Ege,Standard
27.165,26431.202,10,420.495,68.195,Store,Ege,Standard
32.989,41637.837,8,281.919,71.948,Store,Marmara,Standard
22.749,74241.955,9,561.376,63.648,Web,Marmara,Standard
22.49,31997.464,12,482.102,81.794,Web,Marmara,Standard
36.088,23368.983,9,407.31,74.278,Web,Marmara,Standard
29.975,19924.656,5,413.908,63.591,Web,Akdeniz,Gold
42.158,38551.214,9,529.964,61.638,Web,Marmara,Standard
42.978,15985.637,14,395.41,82.649,Mobile,Marmara,Standard
41.529,38527.638,16,526.654,71.58,Store,Ege,Gold
40.625,42647.776,5,408.11,53.072,Web,Akdeniz,Gold
55.355,36893.335,5,351.848,75.711,Mobile,Marmara,Silver
26.256,28753.896,13,473.554,63.837,Web,Marmara,Standard
37.396,38741.918,6,530.424,74.885,Web,Ic_Anadolu,Silver
50.46,33354.787,13,494.995,45.957,Store,Ege,Silver
51.91,23255.872,8,421.288,63.913,Mobile,Ege,Silver
22.361,63142.963,10,533.694,80.6,Web,Marmara,Standard
34.564,27346.992,8,444.169,67.651,Mobile,Akdeniz,Standard
52.939,41973.17,4,515.572,70.781,Mobile,Ege,Standard
43.589,12468.074,8,407.491,58.581,Mobile,Ic_Anadolu,Silver
40.148,50769.9,10,749.911,72.477,Mobile,Akdeniz,Standard
35.605,54618.625,11,447.199,69.738,Mobile,Ic_Anadolu,Standard
33.778,31613.415,9,731.929,70.733,Mobile,Marmara,Silver
41.17,38651.196,8,355.545,87.993,Web,Ic_Anadolu,Gold
35.224,38647.438,10,503.354,82.046,Web,Ege,Gold
37.532,24483.195,4,306.63,72.72,Mobile,Marmara,Silver
38.865,38480.484,9,495.564,76.346,Mobile,Marmara,Standard
30.541,22987.835,5,496.806,56.408,Web,Marmara,Gold
43.853,24801.821,8,418.324,62.888,Web,Akdeniz,Standard
70.057,47965.553,12,592.06,55.074,Web,Ic_Anadolu,Standard
18.453,45268.646,8,455.979,54.904,Mobile,Ic_Anadolu,Standard
41.564,23898.651,10,227.43,60.135,Mobile,Ic_Anadolu,Silver
29.638,23652.9,7,467.377,66.609,Store,Ege,Standard
44.351,24457.038,10,416.823,56.75,Mobile,Akdeniz,Standard
38.512,41291.132,8,435.647,67.208,Mobile,Marmara,Standard
46.38,21375.609,5,365.263,63.96,Mobile,Marmara,Silver
50.931,35794.546,5,494.264,54.158,Web,Ege,Silver
40.117,41514.655,5,406.364,80.756,Web,Ic_Anadolu,Standard
50.453,30226.271,8,470.027,54.355,Web,Ic_Anadolu,Standard
18.0,45881.818,9,603.446,79.473,Store,Akdeniz,Silver
55.495,27843.704,4,612.497,42.257,Mobile,Ic_Anadolu,Standard
42.126,28817.406,9,557.244,66.878,Mobile,Marmara,Standard
49.856,21561.108,5,417.484,53.524,Store,Marmara,Silver
24.581,46006.013,9,520.136,61.755,Mobile,Ege,Silver
28.862,23358.64,12,373.819,88.502,Web,Ic_Anadolu,Silver
39.605,35700.261,7,415.401,63.43,Web,Ege,Standard
37.813,30421.349,7,515.488,55.855,Mobile,Marmara,Silver
41.114,20951.016,9,372.905,73.176,Store,Ege,Standard
49.93,24798.558,11,448.328,66.143,Mobile,Ic_Anadolu,Gold
18.583,52864.719,8,436.7,69.107,Web,Marmara,Standard
48.712,33746.428,7,573.122,57.755,Mobile,Ege,Standard
38.091,21301.289,5,372.907,56.848,Web,Marmara,Standard
35.758,35102.399,11,552.927,61.823,Web,Ege,Standard
21.818,29568.848,11,370.382,77.684,Mobile,Ic_Anadolu,Standard
43.534,116138.373,8,698.582,65.332,Store,Marmara,Gold
18.0,34833.925,6,573.499,55.717,Mobile,Ic_Anadolu,Gold
45.132,27047.843,3,367.689,65.718,Mobile,Ic_Anadolu,Standard
21.587,53616.418,6,385.106,66.995,Mobile,Marmara,Gold
38.588,15528.095,7,286.129,72.636,Web,Akdeniz,Silver
36.689,32397.666,9,521.71,63.482,Mobile,Ic_Anadolu,Gold
50.865,66694.837,7,644.974,66.124,Web,Ege,Standard
36.035,29906.893,8,366.401,71.817,Web,Marmara,Standard
30.364,16176.997,8,325.365,57.506,Web,Ege,Gold
32.427,26891.114,8,483.999,76.462,Store,Marmara,Silver
52.002,54323.753,3,647.37,64.264,Store,Marmara,Standard
43.899,36058.808,7,452.496,55.89,Mobile,Ic_Anadolu,Standard
33.758,22725.313,11,457.287,58.616,Web,Akdeniz,Standard
35.399,24091.34,9,491.268,67.306,Mobile,Marmara,Standard
20.761,25268.501,6,610.957,60.698,Mobile,Ic_Anadolu,Standard
42.273,35855.606,12,353.892,77.946,Mobile,Ege,Standard
18.642,51974.814,8,459.718,64.732,Mobile,Ic_Anadolu,Standard
46.27,46626.333,12,453.749,73.43,Web,Ic_Anadolu,Standard
39.415,37171.017,10,537.443,60.514,Mobile,Marmara,Standard
64.256,18844.474,5,369.806,65.27,Web,Ege,Standard
25.899,18871.076,9,420.683,81.455,Store,Marmara,Standard
36.871,38278.198,12,478.19,68.919,Mobile,Marmara,Standard
57.781,18745.725,8,392.255,62.07,Mobile,Ege,Gold
51.105,28689.444,6,440.01,57.562,Mobile,Marmara,Standard
30.342,35086.691,7,547.64,66.712,Mobile,Marmara,Standard
40.464,20286.568,12,310.673,84.493,Store,Marmara,Standard
38.022,21179.316,10,388.098,55.364,Mobile,Marmara,Silver
41.102,30158.859,5,326.621,65.001,Mobile,Marmara,Standard
30.315,37850.032,13,485.967,53.961,Mobile,Marmara,Silver
37.017,46787.77,8,482.355,63.496,Mobile,Marmara,Standard
20.421,39366.887,3,567.643,66.728,Web,Ic_Anadolu,Standard
39.486,32144.271,2,443.198,47.596,Store,Ic_Anadolu,Standard
42.95,23539.755,5,370.592,61.052,Web,Akdeniz,Standard
35.498,20807.22,4,377.824,67.705,Mobile,Akdeniz,Silver
20.234,25741.679,7,574.115,68.211,Web,Akdeniz,Silver
48.874,36525.851,11,319.177,73.09,Store,Ic_Anadolu,Standard
42.01,35522.338,6,400.148,56.454,Mobile,Marmara,Standard
30.014,14073.336,8,377.369,70.501,Web,Marmara,Silver
34.913,23189.218,10,351.911,63.0,Web,Akdeniz,Standard
21.493,49400.354,8,554.163,74.74,Web,Akdeniz,Silver
26.72,32212.238,9,438.81,45.193,Mobile,Ege,Standard
32.084,18242.998,8,413.204,64.704,Web,Ege,Standard
51.513,76512.702,10,624.884,69.989,Web,Marmara,Silver
30.965,30915.166,7,429.63,80.394,Web,Marmara,Standard
45.042,36172.227,7,342.95,67.768,Mobile,Ege,Gold
32.079,36381.636,9,475.778,70.183,Mobile,Marmara,Silver
40.727,27182.094,9,265.84,72.055,Web,Ege,Standard
